Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Age_Group,Department,Region,Year,Performance_Score_Group,Remote_Work_Group
EMP1699,Charlie,Williams,25,Inactive,2021-08-28,107359.3,charlie.williams@example.com,451-017-3972,Excellent,False,Young Adults,Sales,New York,2021,4,No
EMP1700,Heidi,Johnson,25,Inactive,2024-02-11,85547.87,heidi.johnson@example.com,964-178-9968,Good,False,Young Adults,DevOps,Illinois,2024,3,No
EMP1701,Frank,Garcia,30,Pending,2020-05-09,96080.26,frank.garcia@example.com,860-919-1910,Average,False,Early Middle Age,Admin,California,2020,2,No
EMP1702,Grace,Smith,30,Inactive,2024-04-17,88602.75,grace.smith@example.com,359-966-0576,Average,True,Early Middle Age,Sales,Nevada,2024,2,Yes
EMP1703,Frank,Garcia,40,Active,2020-07-16,86624.04,frank.garcia@example.com,980-660-3919,Good,True,Late Middle Age,DevOps,California,2020,3,Yes
EMP1704,Charlie,Jones,30,Active,2022-09-21,63413.16,charlie.jones@example.com,514-607-4554,Good,True,Early Middle Age,Cloud Tech,New York,2022,3,Yes
EMP1705,Grace,Jones,40,Pending,2023-04-23,67915.7,grace.jones@example.com,347-057-4237,Good,False,Late Middle Age,Sales,Illinois,2023,3,No
EMP1706,Bob,Brown,25,Inactive,2024-12-27,108245.44,bob.brown@example.com,856-527-1558,Poor,True,Young Adults,Admin,Nevada,2024,1,Yes
EMP1707,Alice,Garcia,35,Inactive,2024-08-10,75834.81,alice.garcia@example.com,835-411-6596,Excellent,True,Early Middle Age,Sales,Nevada,2024,4,Yes
EMP1708,Eva,Garcia,30,Active,2024-09-04,71273.32,eva.garcia@example.com,263-475-5751,Good,False,Early Middle Age,Cloud Tech,Nevada,2024,3,No
EMP1709,Bob,Garcia,25,Pending,2022-02-28,63262.23,bob.garcia@example.com,250-139-4883,Good,False,Young Adults,DevOps,New York,2022,3,No
EMP1710,David,Davis,30,Pending,2024-03-14,89069.91,david.davis@example.com,882-691-3118,Good,False,Early Middle Age,DevOps,New York,2024,3,No
EMP1711,Frank,Johnson,40,Inactive,2024-12-13,57287.17,frank.johnson@example.com,642-585-6260,Average,True,Late Middle Age,DevOps,Nevada,2024,2,Yes
EMP1712,Grace,Smith,30,Active,2022-12-29,119890.35,grace.smith@example.com,499-153-7037,Average,True,Early Middle Age,HR,Nevada,2022,2,Yes
EMP1713,Frank,Brown,35,Inactive,2022-04-24,103492.91,frank.brown@example.com,240-733-3372,Poor,False,Early Middle Age,Sales,California,2022,1,No
EMP1714,Frank,Garcia,30,Pending,2021-03-14,76254.42,frank.garcia@example.com,204-309-7767,Excellent,False,Early Middle Age,Admin,Illinois,2021,4,No
EMP1715,Eva,Garcia,35,Inactive,2020-01-01,100841.93,eva.garcia@example.com,893-628-9695,Poor,True,Early Middle Age,Finance,Florida,2020,1,Yes
EMP1716,Alice,Williams,30,Active,2021-09-07,118907.61,alice.williams@example.com,454-655-3584,Excellent,True,Early Middle Age,Admin,California,2021,4,Yes
EMP1717,Frank,Brown,25,Pending,2022-11-13,88942.62,frank.brown@example.com,125-389-2186,Average,False,Young Adults,DevOps,California,2022,2,No
EMP1718,Charlie,Garcia,25,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,851-935-8373,Average,False,Young Adults,Cloud Tech,Florida,2020,2,No
EMP1719,David,Brown,30,Active,2023-03-14,77985.88,david.brown@example.com,907-977-9611,Average,True,Early Middle Age,HR,California,2023,2,Yes
EMP1720,Bob,Johnson,35,Inactive,2024-08-18,112931.69,bob.johnson@example.com,878-057-214,Poor,False,Early Middle Age,Finance,New York,2024,1,No
EMP1721,Bob,Williams,30,Active,2024-02-05,106583.88,bob.williams@example.com,149-409-7625,Good,True,Early Middle Age,DevOps,California,2024,3,Yes
EMP1722,Alice,Brown,35,Inactive,2024-11-12,58437.84,alice.brown@example.com,374-845-3985,Good,True,Early Middle Age,HR,Florida,2024,3,Yes
EMP1723,Alice,Smith,40,Pending,2020-03-25,72352.16,alice.smith@example.com,289-509-0590,Average,True,Late Middle Age,Cloud Tech,California,2020,2,Yes
EMP1724,Frank,Smith,30,Active,2020-04-13,97154.47,frank.smith@example.com,191-862-3391,Good,True,Early Middle Age,DevOps,New York,2020,3,Yes
EMP1725,Heidi,Jones,30,Active,2021-03-30,80235.5,heidi.jones@example.com,207-151-1695,Good,False,Early Middle Age,Sales,Illinois,2021,3,No
EMP1726,Charlie,Williams,30,Inactive,2023-03-16,102172.05,charlie.williams@example.com,667-252-1451,Poor,False,Early Middle Age,HR,Texas,2023,1,No
EMP1727,Eva,Williams,25,Inactive,2024-05-03,98850.94,eva.williams@example.com,647-124-6334,Excellent,True,Young Adults,Finance,Illinois,2024,4,Yes
EMP1728,Heidi,Jones,30,Inactive,2023-08-28,89993.15,heidi.jones@example.com,157-184-0907,Average,True,Early Middle Age,Admin,Florida,2023,2,Yes
EMP1729,David,Brown,30,Inactive,2021-10-24,97931.66,david.brown@example.com,512-080-055,Average,True,Early Middle Age,Cloud Tech,California,2021,2,Yes
EMP1730,Bob,Williams,40,Inactive,2021-01-25,72451.69,bob.williams@example.com,409-951-2396,Poor,True,Late Middle Age,Finance,California,2021,1,Yes
EMP1731,Alice,Smith,35,Pending,2024-08-09,119311.14,alice.smith@example.com,283-512-9591,Poor,True,Early Middle Age,Admin,California,2024,1,Yes
EMP1732,Charlie,Smith,40,Active,2023-11-04,76167.46,charlie.smith@example.com,728-270-9080,Good,False,Late Middle Age,Cloud Tech,New York,2023,3,No
EMP1733,Bob,Garcia,25,Active,2023-06-25,114871.08,bob.garcia@example.com,441-529-8216,Average,False,Young Adults,DevOps,Texas,2023,2,No
EMP1734,Eva,Johnson,25,Active,2021-09-16,81504.31,eva.johnson@example.com,392-957-8670,Excellent,False,Young Adults,HR,Nevada,2021,4,No
EMP1735,David,Williams,30,Pending,2022-12-07,102524.86,david.williams@example.com,815-352-3735,Poor,False,Early Middle Age,Admin,New York,2022,1,No
EMP1736,Charlie,Brown,25,Pending,2022-12-14,53043.74,charlie.brown@example.com,507-918-157,Excellent,True,Young Adults,Finance,Illinois,2022,4,Yes
EMP1737,Eva,Jones,30,Inactive,2020-04-18,82547.26,eva.jones@example.com,998-868-3451,Excellent,True,Early Middle Age,DevOps,Illinois,2020,4,Yes
EMP1738,Bob,Jones,40,Pending,2024-10-11,113900.81,bob.jones@example.com,734-666-6169,Average,True,Late Middle Age,DevOps,California,2024,2,Yes
EMP1739,Bob,Brown,25,Inactive,2021-04-18,118585.5,bob.brown@example.com,715-879-6473,Average,True,Young Adults,HR,Nevada,2021,2,Yes
EMP1740,Bob,Davis,35,Pending,2020-06-29,63049.22,bob.davis@example.com,803-149-981,Poor,True,Early Middle Age,Finance,Illinois,2020,1,Yes
EMP1741,Heidi,Miller,30,Active,2021-05-21,114558.91,heidi.miller@example.com,508-004-6357,Average,False,Early Middle Age,DevOps,Texas,2021,2,No
EMP1742,Heidi,Johnson,40,Active,2021-12-11,97901.79,heidi.johnson@example.com,688-285-030,Average,True,Late Middle Age,DevOps,New York,2021,2,Yes
EMP1743,Eva,Jones,30,Active,2023-07-05,68037.56,eva.jones@example.com,723-513-7398,Average,False,Early Middle Age,Sales,California,2023,2,No
EMP1744,Alice,Williams,30,Active,2021-11-30,112802.27,alice.williams@example.com,631-403-51,Excellent,False,Early Middle Age,HR,New York,2021,4,No
EMP1745,Bob,Johnson,40,Pending,2024-11-22,93786.72,bob.johnson@example.com,635-602-2938,Poor,False,Late Middle Age,Sales,Nevada,2024,1,No
EMP1746,David,Williams,30,Inactive,2023-05-24,73049.93,david.williams@example.com,469-434-6065,Good,False,Early Middle Age,Admin,Florida,2023,3,No
EMP1747,David,Davis,30,Pending,2024-06-26,64161.72,david.davis@example.com,643-749-0606,Excellent,True,Early Middle Age,Sales,Illinois,2024,4,Yes
EMP1748,Charlie,Smith,40,Pending,2020-11-19,72224.73,charlie.smith@example.com,231-112-7127,Average,False,Late Middle Age,Admin,Nevada,2020,2,No
EMP1749,Bob,Johnson,30,Pending,2020-03-01,103580.45,bob.johnson@example.com,524-648-4493,Excellent,False,Early Middle Age,HR,New York,2020,4,No
EMP1750,Grace,Garcia,40,Pending,2024-08-09,112589.11,grace.garcia@example.com,116-318-7327,Average,False,Late Middle Age,HR,Florida,2024,2,No
EMP1751,Eva,Jones,30,Active,2021-01-13,51833.88,eva.jones@example.com,771-130-620,Average,True,Early Middle Age,Admin,Texas,2021,2,Yes
EMP1752,Eva,Johnson,30,Active,2023-05-06,66252.78,eva.johnson@example.com,136-957-2789,Excellent,True,Early Middle Age,Sales,Illinois,2023,4,Yes
EMP1753,Frank,Johnson,25,Active,2022-10-25,109229.68,frank.johnson@example.com,833-509-0253,Poor,True,Young Adults,DevOps,Florida,2022,1,Yes
EMP1754,Frank,Johnson,30,Inactive,2020-10-08,61465.05,frank.johnson@example.com,257-306-6247,Average,False,Early Middle Age,Finance,Florida,2020,2,No
EMP1755,Grace,Miller,25,Active,2024-02-29,96993.74,grace.miller@example.com,132-357-0712,Poor,False,Young Adults,HR,Florida,2024,1,No
EMP1756,David,Johnson,25,Pending,2022-09-30,98150.39,david.johnson@example.com,984-822-8500,Good,True,Young Adults,Admin,Florida,2022,3,Yes
EMP1757,David,Williams,40,Pending,2024-02-14,107703.0,david.williams@example.com,168-809-2549,Average,False,Late Middle Age,Finance,Texas,2024,2,No
EMP1758,Grace,Smith,30,Pending,2023-01-03,86766.14,grace.smith@example.com,213-060-9068,Poor,True,Early Middle Age,DevOps,Illinois,2023,1,Yes
EMP1759,Alice,Davis,30,Inactive,2024-08-20,111443.69,alice.davis@example.com,130-981-0795,Poor,True,Early Middle Age,Cloud Tech,Florida,2024,1,Yes
EMP1760,David,Brown,30,Pending,2020-03-21,89039.07,david.brown@example.com,496-737-9456,Good,False,Early Middle Age,Sales,Florida,2020,3,No
EMP1761,Alice,Johnson,30,Inactive,2024-12-16,71318.79,alice.johnson@example.com,727-853-2425,Poor,False,Early Middle Age,HR,Florida,2024,1,No
EMP1762,Heidi,Jones,30,Pending,2020-04-21,98296.71,heidi.jones@example.com,425-064-2075,Poor,False,Early Middle Age,Finance,California,2020,1,No
EMP1763,Heidi,Johnson,40,Pending,2020-08-19,62584.0,heidi.johnson@example.com,836-253-6666,Good,False,Late Middle Age,Cloud Tech,Nevada,2020,3,No
EMP1764,Charlie,Jones,40,Inactive,2020-02-21,62521.5,charlie.jones@example.com,776-755-5627,Average,True,Late Middle Age,Finance,California,2020,2,Yes
EMP1765,David,Williams,40,Inactive,2023-11-17,95400.35,david.williams@example.com,333-393-9577,Poor,True,Late Middle Age,Cloud Tech,California,2023,1,Yes
EMP1766,Charlie,Jones,25,Pending,2022-07-09,94385.07,charlie.jones@example.com,654-362-7186,Poor,True,Young Adults,Cloud Tech,Texas,2022,1,Yes
EMP1767,Grace,Garcia,30,Inactive,2023-02-01,76642.49,grace.garcia@example.com,496-033-5825,Poor,True,Early Middle Age,Sales,New York,2023,1,Yes
EMP1768,Frank,Brown,30,Active,2024-11-14,60122.52,frank.brown@example.com,862-703-6923,Excellent,True,Early Middle Age,DevOps,New York,2024,4,Yes
EMP1769,Alice,Smith,40,Pending,2024-04-23,117267.63,alice.smith@example.com,926-932-6572,Good,False,Late Middle Age,HR,California,2024,3,No
EMP1770,Charlie,Jones,25,Active,2023-06-29,85547.87,charlie.jones@example.com,275-998-0110,Excellent,True,Young Adults,Admin,New York,2023,4,Yes
EMP1771,Heidi,Jones,40,Pending,2024-12-12,84542.68,heidi.jones@example.com,515-532-2,Good,True,Late Middle Age,Sales,Texas,2024,3,Yes
EMP1772,Heidi,Smith,40,Active,2023-05-16,92007.15,heidi.smith@example.com,415-959-7751,Average,True,Late Middle Age,Finance,Florida,2023,2,Yes
EMP1773,Eva,Brown,30,Active,2020-04-10,62938.8,eva.brown@example.com,441-822-2617,Average,False,Early Middle Age,DevOps,Illinois,2020,2,No
EMP1774,Frank,Johnson,25,Pending,2023-03-29,108661.01,frank.johnson@example.com,962-887-4311,Poor,False,Young Adults,Admin,Texas,2023,1,No
EMP1775,Bob,Jones,25,Active,2020-11-26,97046.33,bob.jones@example.com,710-267-6719,Good,False,Young Adults,Cloud Tech,Florida,2020,3,No
EMP1776,Charlie,Smith,40,Inactive,2020-03-14,56518.84,charlie.smith@example.com,957-992-7078,Average,False,Late Middle Age,DevOps,Illinois,2020,2,No
EMP1777,Frank,Garcia,40,Pending,2020-05-12,70498.29,frank.garcia@example.com,551-512-2945,Good,True,Late Middle Age,Cloud Tech,Florida,2020,3,Yes
EMP1778,Eva,Garcia,35,Pending,2021-03-05,98708.06,eva.garcia@example.com,213-541-5969,Average,True,Early Middle Age,Sales,Florida,2021,2,Yes
EMP1779,Bob,Williams,30,Pending,2020-06-28,83856.41,bob.williams@example.com,996-254-3847,Excellent,False,Early Middle Age,DevOps,Nevada,2020,4,No
EMP1780,Eva,Smith,40,Inactive,2022-12-12,90259.99,eva.smith@example.com,752-034-475,Average,False,Late Middle Age,Sales,California,2022,2,No
EMP1781,Charlie,Williams,30,Pending,2024-02-02,94230.03,charlie.williams@example.com,504-715-8028,Excellent,True,Early Middle Age,Sales,Florida,2024,4,Yes
EMP1782,Charlie,Garcia,30,Inactive,2021-01-31,50110.66,charlie.garcia@example.com,904-637-659,Average,True,Early Middle Age,Admin,Nevada,2021,2,Yes
EMP1783,Bob,Brown,30,Inactive,2020-04-03,73365.46,bob.brown@example.com,465-586-6524,Poor,False,Early Middle Age,Sales,Florida,2020,1,No
EMP1784,David,Johnson,25,Pending,2021-07-30,67809.23,david.johnson@example.com,483-744-1714,Excellent,False,Young Adults,DevOps,New York,2021,4,No
EMP1785,Eva,Smith,30,Active,2020-08-21,98008.51,eva.smith@example.com,810-213-1250,Average,False,Early Middle Age,Sales,California,2020,2,No
EMP1786,Alice,Davis,30,Inactive,2023-10-09,83537.58,alice.davis@example.com,293-110-0590,Poor,False,Early Middle Age,Admin,California,2023,1,No
EMP1787,Alice,Garcia,30,Pending,2022-08-01,112444.08,alice.garcia@example.com,297-519-1022,Excellent,True,Early Middle Age,Finance,New York,2022,4,Yes
EMP1788,Frank,Garcia,40,Active,2024-09-06,86475.13,frank.garcia@example.com,121-106-3300,Poor,True,Late Middle Age,Finance,Nevada,2024,1,Yes
EMP1789,Frank,Davis,30,Active,2023-03-28,97984.53,frank.davis@example.com,658-373-7926,Good,True,Early Middle Age,Sales,Texas,2023,3,Yes
EMP1790,Frank,Miller,25,Active,2021-11-25,118853.31,frank.miller@example.com,490-728-0122,Good,False,Young Adults,Admin,California,2021,3,No
EMP1791,Charlie,Garcia,30,Active,2023-05-03,58179.12,charlie.garcia@example.com,428-931-1324,Excellent,False,Early Middle Age,Sales,Florida,2023,4,No
EMP1792,Eva,Jones,35,Inactive,2022-04-27,56075.84,eva.jones@example.com,326-949-6842,Average,True,Early Middle Age,DevOps,Texas,2022,2,Yes
EMP1793,Frank,Brown,40,Pending,2021-09-11,62250.89,frank.brown@example.com,645-380-4420,Excellent,True,Late Middle Age,HR,New York,2021,4,Yes
EMP1794,Alice,Smith,30,Pending,2020-02-21,105931.77,alice.smith@example.com,175-096-169,Poor,True,Early Middle Age,Cloud Tech,Florida,2020,1,Yes
EMP1795,Charlie,Davis,30,Pending,2024-11-24,86653.96,charlie.davis@example.com,159-591-9456,Average,True,Early Middle Age,HR,Florida,2024,2,Yes
EMP1796,Charlie,Jones,25,Active,2021-02-24,100719.94,charlie.jones@example.com,575-747-5832,Good,False,Young Adults,Sales,Nevada,2021,3,No
EMP1797,Bob,Davis,25,Pending,2024-10-02,91600.13,bob.davis@example.com,920-567-7566,Average,True,Young Adults,HR,Texas,2024,2,Yes
EMP1798,Heidi,Smith,25,Pending,2024-03-06,71873.66,heidi.smith@example.com,772-266-0255,Good,True,Young Adults,Cloud Tech,Illinois,2024,3,Yes
EMP1799,Eva,Williams,30,Active,2021-08-09,69365.47,eva.williams@example.com,265-062-2922,Average,True,Early Middle Age,HR,New York,2021,2,Yes
EMP1800,Heidi,Smith,25,Active,2021-07-14,58012.23,heidi.smith@example.com,106-724-5306,Average,True,Young Adults,HR,New York,2021,2,Yes
EMP1801,Bob,Miller,30,Pending,2021-10-14,68973.65,bob.miller@example.com,624-843-3796,Average,True,Early Middle Age,Sales,California,2021,2,Yes
EMP1802,Eva,Smith,30,Active,2021-09-29,92928.4,eva.smith@example.com,662-705-1156,Poor,True,Early Middle Age,Admin,New York,2021,1,Yes
EMP1803,Heidi,Smith,25,Inactive,2023-10-15,53531.92,heidi.smith@example.com,942-387-3669,Poor,True,Young Adults,Admin,Texas,2023,1,Yes
EMP1804,Bob,Miller,40,Pending,2023-05-05,112389.31,bob.miller@example.com,425-496-9191,Excellent,False,Late Middle Age,Finance,New York,2023,4,No
EMP1805,Heidi,Brown,30,Inactive,2024-08-01,63870.3,heidi.brown@example.com,845-525-9709,Excellent,False,Early Middle Age,HR,California,2024,4,No
EMP1806,Bob,Garcia,40,Active,2024-07-22,106164.53,bob.garcia@example.com,756-335-3573,Good,False,Late Middle Age,Sales,New York,2024,3,No
EMP1807,Bob,Smith,40,Pending,2023-12-25,103654.54,bob.smith@example.com,859-532-5938,Poor,False,Late Middle Age,HR,Nevada,2023,1,No
EMP1808,David,Miller,30,Inactive,2022-03-13,62834.72,david.miller@example.com,933-797-0580,Good,True,Early Middle Age,Sales,California,2022,3,Yes
EMP1809,Frank,Jones,35,Active,2020-05-13,83273.41,frank.jones@example.com,629-518-7793,Excellent,False,Early Middle Age,Finance,Florida,2020,4,No
EMP1810,Heidi,Williams,30,Pending,2023-03-22,58917.58,heidi.williams@example.com,176-342-5072,Good,False,Early Middle Age,HR,California,2023,3,No
EMP1811,Bob,Williams,35,Active,2024-06-10,71148.27,bob.williams@example.com,305-597-8244,Excellent,True,Early Middle Age,Sales,Nevada,2024,4,Yes
EMP1812,Grace,Smith,30,Pending,2020-11-21,118172.42,grace.smith@example.com,759-833-9913,Poor,True,Early Middle Age,Sales,New York,2020,1,Yes
EMP1813,Frank,Brown,30,Inactive,2024-05-25,118614.37,frank.brown@example.com,388-436-603,Average,False,Early Middle Age,DevOps,Illinois,2024,2,No
EMP1814,Frank,Brown,30,Active,2023-09-19,96872.36,frank.brown@example.com,432-400-6156,Poor,False,Early Middle Age,DevOps,New York,2023,1,No
EMP1815,Heidi,Jones,25,Inactive,2021-10-28,88856.14,heidi.jones@example.com,276-829-7513,Good,True,Young Adults,Sales,Illinois,2021,3,Yes
EMP1816,Charlie,Smith,35,Pending,2020-08-10,97985.61,charlie.smith@example.com,743-974-2924,Good,False,Early Middle Age,Finance,Texas,2020,3,No
EMP1817,Grace,Williams,35,Pending,2020-05-05,56337.31,grace.williams@example.com,105-875-255,Poor,True,Early Middle Age,Finance,Nevada,2020,1,Yes
EMP1818,Alice,Brown,30,Inactive,2022-12-24,70405.23,alice.brown@example.com,806-562-5903,Poor,True,Early Middle Age,DevOps,New York,2022,1,Yes
EMP1819,Heidi,Smith,30,Inactive,2021-09-05,89919.35,heidi.smith@example.com,599-080-2710,Excellent,True,Early Middle Age,Admin,Nevada,2021,4,Yes
EMP1820,Eva,Davis,40,Active,2023-04-08,50568.35,eva.davis@example.com,221-823-1554,Good,True,Late Middle Age,DevOps,California,2023,3,Yes
EMP1821,Grace,Brown,30,Inactive,2023-01-29,85547.87,grace.brown@example.com,165-176-8085,Good,False,Early Middle Age,HR,Texas,2023,3,No
EMP1822,Frank,Miller,25,Active,2022-06-03,99155.53,frank.miller@example.com,628-137-2142,Poor,True,Young Adults,HR,Texas,2022,1,Yes
EMP1823,Frank,Davis,40,Inactive,2023-01-21,64785.13,frank.davis@example.com,308-003-7002,Average,True,Late Middle Age,Finance,Florida,2023,2,Yes
EMP1824,Charlie,Garcia,30,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,322-855-6607,Good,False,Early Middle Age,Sales,Florida,2024,3,No
EMP1825,Charlie,Brown,30,Pending,2020-02-02,60079.71,charlie.brown@example.com,470-681-0389,Average,True,Early Middle Age,Cloud Tech,Texas,2020,2,Yes
EMP1826,Grace,Williams,30,Pending,2024-07-08,79109.88,grace.williams@example.com,339-705-1957,Poor,False,Early Middle Age,Cloud Tech,New York,2024,1,No
EMP1827,Grace,Johnson,30,Pending,2022-05-18,88643.5,grace.johnson@example.com,263-280-9447,Poor,False,Early Middle Age,Admin,Florida,2022,1,No
EMP1828,Frank,Davis,30,Pending,2020-01-16,90455.7,frank.davis@example.com,586-239-4534,Excellent,False,Early Middle Age,Admin,Florida,2020,4,No
EMP1829,David,Garcia,30,Pending,2023-03-26,75687.9,david.garcia@example.com,461-470-7985,Good,True,Early Middle Age,HR,Florida,2023,3,Yes
EMP1830,Heidi,Jones,35,Inactive,2023-11-15,55604.42,heidi.jones@example.com,321-061-3393,Average,False,Early Middle Age,Cloud Tech,Illinois,2023,2,No
EMP1831,Eva,Jones,40,Pending,2024-12-27,92704.94,eva.jones@example.com,394-570-3942,Excellent,False,Late Middle Age,Sales,Texas,2024,4,No
EMP1832,Bob,Williams,30,Pending,2020-04-18,113250.97,bob.williams@example.com,804-032-5375,Good,True,Early Middle Age,Sales,California,2020,3,Yes
EMP1833,Alice,Brown,40,Inactive,2023-03-21,101367.02,alice.brown@example.com,576-927-7893,Excellent,False,Late Middle Age,Finance,Illinois,2023,4,No
EMP1834,Eva,Smith,35,Pending,2023-05-08,102459.77,eva.smith@example.com,319-100-9003,Poor,False,Early Middle Age,Admin,Texas,2023,1,No
EMP1835,Eva,Brown,25,Pending,2020-12-12,90100.2,eva.brown@example.com,476-921-052,Good,False,Young Adults,DevOps,Florida,2020,3,No
EMP1836,Eva,Williams,30,Inactive,2020-06-17,58877.49,eva.williams@example.com,365-146-0400,Excellent,False,Early Middle Age,Cloud Tech,California,2020,4,No
EMP1837,Eva,Jones,35,Inactive,2021-07-17,85547.87,eva.jones@example.com,424-731-0719,Excellent,False,Early Middle Age,Admin,Illinois,2021,4,No
EMP1838,Bob,Brown,30,Pending,2020-11-05,96140.89,bob.brown@example.com,113-798-4408,Average,True,Early Middle Age,Admin,Illinois,2020,2,Yes
EMP1839,Charlie,Jones,35,Inactive,2021-01-05,105956.04,charlie.jones@example.com,712-316-6006,Excellent,False,Early Middle Age,DevOps,New York,2021,4,No
EMP1840,Frank,Davis,25,Active,2024-09-11,84716.38,frank.davis@example.com,676-209-0143,Good,False,Young Adults,Admin,Illinois,2024,3,No
EMP1841,Grace,Garcia,30,Pending,2023-07-29,61709.83,grace.garcia@example.com,734-043-3699,Good,True,Early Middle Age,DevOps,Florida,2023,3,Yes
EMP1842,Frank,Smith,25,Active,2020-04-17,61732.03,frank.smith@example.com,968-730-4518,Average,True,Young Adults,DevOps,California,2020,2,Yes
EMP1843,Eva,Davis,40,Active,2022-02-16,97845.7,eva.davis@example.com,577-825-5881,Good,True,Late Middle Age,DevOps,Illinois,2022,3,Yes
EMP1844,Eva,Jones,30,Active,2021-08-14,114905.58,eva.jones@example.com,556-296-5753,Poor,False,Early Middle Age,Sales,Florida,2021,1,No
EMP1845,Frank,Jones,30,Active,2022-12-24,94619.69,frank.jones@example.com,278-656-1941,Good,True,Early Middle Age,DevOps,Texas,2022,3,Yes
EMP1846,Grace,Johnson,30,Inactive,2021-07-07,68696.15,grace.johnson@example.com,557-782-0581,Good,False,Early Middle Age,DevOps,California,2021,3,No
EMP1847,Grace,Johnson,40,Active,2024-02-12,97032.29,grace.johnson@example.com,958-292-3615,Excellent,False,Late Middle Age,DevOps,Nevada,2024,4,No
EMP1848,Frank,Davis,30,Active,2023-10-09,50593.33,frank.davis@example.com,188-081-9047,Excellent,True,Early Middle Age,HR,Illinois,2023,4,Yes
EMP1849,Grace,Miller,25,Pending,2022-07-02,74606.15,grace.miller@example.com,235-715-5867,Good,True,Young Adults,Sales,Texas,2022,3,Yes
EMP1850,Eva,Davis,30,Pending,2020-07-07,53981.73,eva.davis@example.com,639-561-3722,Average,False,Early Middle Age,Cloud Tech,Texas,2020,2,No
EMP1851,David,Johnson,30,Pending,2020-09-02,56047.05,david.johnson@example.com,817-214-363,Excellent,True,Early Middle Age,DevOps,Texas,2020,4,Yes
EMP1852,Grace,Jones,30,Pending,2021-01-12,67733.5,grace.jones@example.com,381-300-0412,Average,False,Early Middle Age,Admin,Texas,2021,2,No
EMP1853,Bob,Williams,40,Pending,2023-09-29,103891.64,bob.williams@example.com,211-471-6559,Good,True,Late Middle Age,HR,Florida,2023,3,Yes
EMP1854,Charlie,Davis,25,Inactive,2022-03-06,73285.83,charlie.davis@example.com,945-653-4698,Good,True,Young Adults,HR,Texas,2022,3,Yes
EMP1855,Eva,Jones,30,Inactive,2021-02-14,92721.13,eva.jones@example.com,799-070-7549,Poor,True,Early Middle Age,Finance,Texas,2021,1,Yes
EMP1856,Heidi,Williams,25,Inactive,2021-03-23,92977.64,heidi.williams@example.com,476-816-9956,Excellent,False,Young Adults,Admin,Illinois,2021,4,No
EMP1857,Heidi,Williams,35,Active,2020-05-24,89994.12,heidi.williams@example.com,607-174-810,Good,True,Early Middle Age,Cloud Tech,Texas,2020,3,Yes
EMP1858,Heidi,Johnson,25,Pending,2023-08-04,50060.73,heidi.johnson@example.com,317-653-9704,Poor,False,Young Adults,Finance,New York,2023,1,No
EMP1859,Grace,Davis,35,Inactive,2022-03-12,90224.82,grace.davis@example.com,487-396-1028,Excellent,False,Early Middle Age,Admin,Nevada,2022,4,No
EMP1860,Heidi,Brown,40,Pending,2024-05-18,106859.3,heidi.brown@example.com,871-827-495,Good,False,Late Middle Age,Finance,Florida,2024,3,No
EMP1861,David,Smith,25,Inactive,2020-09-05,89707.07,david.smith@example.com,804-918-7273,Good,False,Young Adults,Finance,Nevada,2020,3,No
EMP1862,Frank,Johnson,35,Inactive,2020-04-23,94259.08,frank.johnson@example.com,204-956-1212,Excellent,True,Early Middle Age,DevOps,California,2020,4,Yes
EMP1863,Bob,Johnson,35,Active,2024-09-18,82174.75,bob.johnson@example.com,773-062-6041,Excellent,False,Early Middle Age,Sales,California,2024,4,No
EMP1864,David,Brown,30,Inactive,2023-09-15,63370.22,david.brown@example.com,359-737-1121,Excellent,False,Early Middle Age,Sales,Texas,2023,4,No
EMP1865,Bob,Smith,35,Pending,2022-06-15,101472.69,bob.smith@example.com,299-077-5607,Good,True,Early Middle Age,Finance,Texas,2022,3,Yes
EMP1866,David,Jones,25,Active,2022-09-28,77213.73,david.jones@example.com,581-670-4685,Good,False,Young Adults,DevOps,Illinois,2022,3,No
EMP1867,Eva,Miller,40,Active,2020-03-16,73749.96,eva.miller@example.com,111-457-6831,Poor,True,Late Middle Age,Sales,Florida,2020,1,Yes
EMP1868,Alice,Davis,40,Pending,2023-09-28,86618.37,alice.davis@example.com,102-192-3784,Average,False,Late Middle Age,Cloud Tech,New York,2023,2,No
EMP1869,Charlie,Miller,30,Active,2024-02-15,59911.33,charlie.miller@example.com,847-129-6179,Excellent,True,Early Middle Age,Admin,Texas,2024,4,Yes
EMP1870,Heidi,Jones,30,Pending,2023-08-21,59137.64,heidi.jones@example.com,332-426-0507,Good,False,Early Middle Age,Cloud Tech,New York,2023,3,No
EMP1871,Alice,Garcia,35,Pending,2020-12-15,108474.65,alice.garcia@example.com,184-980-424,Good,True,Early Middle Age,Cloud Tech,Florida,2020,3,Yes
EMP1872,Bob,Johnson,25,Pending,2021-03-27,54417.71,bob.johnson@example.com,373-377-7311,Excellent,False,Young Adults,Finance,Illinois,2021,4,No
EMP1873,Frank,Smith,40,Pending,2023-03-25,88211.94,frank.smith@example.com,688-122-8216,Average,False,Late Middle Age,HR,Texas,2023,2,No
